#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
4130;2994.0133759056293;19.105318322877366;250.04699999999997;12.8
4140;3019.3625524550375;19.267075812371807;250.04699999999997;12.8
4150;3026.972267033872;19.315634720139176;250.04699999999997;12.8
4160;3006.520496574386;19.18512842780282;250.04699999999997;12.8
4170;3030.1740076188803;19.336065581790006;250.04699999999997;12.8
4180;3052.31740259039;19.477366423357534;250.04699999999997;12.8
4190;3054.64530742345;19.492221187607715;250.04699999999997;12.8
4200;3109.5891689362575;19.84282749168702;250.04699999999997;12.8
4210;3106.601321248126;19.82376151768657;250.04699999999997;12.8
4220;3124.901538334316;19.940538375005605;250.04699999999997;12.8
4230;3150.4859194376904;20.10379674552839;250.04699999999997;12.8
4240;3144.4846876215215;20.065501845078053;250.04699999999997;12.8
4250;3171.5133290515005;20.23797629108765;250.04699999999997;12.8
4260;3183.114910592303;20.312007993874822;250.04699999999997;12.8
4270;3158.803392932342;20.156871985617908;250.04699999999997;12.8
4280;3203.0842844210797;20.43943602969377;250.04699999999997;12.8
4290;3230.3107212806112;20.613172642624477;250.04699999999997;12.8
4300;3229.748814758821;20.60958701971013;250.04699999999997;12.8
4310;3209.699342726056;20.481647863367606;250.04699999999997;12.8
4320;3268.4655606807955;20.856645286456033;250.04699999999997;12.8
4330;3263.8612569637667;20.827264426344666;250.04699999999997;12.8
4340;3297.8980289483434;21.04445896818663;250.04699999999997;12.8
4350;3306.7262896659518;21.1007936300838;250.04699999999997;12.8
4360;3317.5173810242404;21.169653454528973;250.04699999999997;12.8
4370;3311.643720972895;21.132172611622796;250.04699999999997;12.8
